# radioglobe coastline data
# generated by mkcoast from Natural Earth GeoJSON
-28.0483 153.4549
-28.2405 153.5757
-28.5334 153.5691
-28.6730 153.6169
-28.8545 153.6046
-29.0502 153.4622
-29.2904 153.3480
-29.4966 153.3470
-29.8925 153.2724
-29.9986 153.2238
-30.1639 153.1882
-30.5634 153.0306
-30.7201 153.0237
-30.9071 153.0479
-31.0866 153.0216
-31.2088 152.9822
-31.4349 152.9439
-31.7863 152.7858
-32.0457 152.5593
-32.2431 152.5453
-32.3302 152.5166
-32.4391 152.4704
-32.5575 152.3313
-32.6087 152.2475
-32.6781 152.2157
-32.6781 152.1365
-32.6999 152.1346
-32.7217 152.1881
-32.7574 152.1643
-32.8203 151.9543
-32.9011 151.8129
-33.0986 151.6684
-33.2019 151.6077
-33.3010 151.5301
-33.3475 151.4838
-33.3974 151.4634
-33.5216 151.4320
-33.5439 151.3575
-33.5810 151.2921
-33.6993 151.3228
-33.8349 151.2884
-33.9267 151.2803
-33.9851 151.2446
-33.9641 151.2017
-33.9734 151.1679
-34.0053 151.1248
-34.0152 151.1912
-34.0297 151.2315
-34.1625 151.0899
-34.2971 150.9604
-34.3866 150.9274
-34.4991 150.8713
-34.7492 150.8219
-34.8922 150.7811
-34.9938 150.8092
-35.0129 150.8046
-35.0204 150.7746
-35.0071 150.7561
-35.0419 150.6974
-35.0767 150.6810
-35.1197 150.7057
-35.1346 150.7222
-35.1552 150.7146
-35.1777 150.6903
-35.1776 150.6345
-35.2143 150.5675
-35.5842 150.3741
-35.6823 150.2922
-35.8336 150.1953
-35.9706 150.1585
-36.1204 150.1289
-36.3727 150.0953
-36.5504 150.0628
-36.7228 149.9882
-36.8455 149.9603
-37.0803 149.9506
-37.2584 149.9863
-37.3530 149.9629
-37.4438 149.9623
-37.5285 149.9327
-37.5479 149.8094
-37.6170 149.7090
-37.7300 149.5654
-37.7712 149.4809
-37.8021 149.2984
-37.7885 148.9439
-37.8307 148.2625
-37.8561 148.1307
-37.9342 147.8768
-38.0557 147.6314
-38.2191 147.3956
-38.6635 146.8568
-38.7118 146.4357
-38.7118 146.3562
-38.6998 146.2926
-38.7274 146.2175
-38.7827 146.2162
-38.8402 146.2855
-38.8942 146.3366
-38.8196 146.4270
-38.8403 146.4666
-38.9779 146.4816
-39.0650 146.4838
-39.1123 146.4566
-39.1455 146.4000
-39.1238 146.3400
-39.0767 146.3320
-38.9645 146.2543
-38.8657 146.1584
-38.8341 146.0699
-38.8671 146.0182
-38.9018 145.9354
-38.7760 145.8655
-38.6670 145.7908
-38.6557 145.6919
-38.6568 145.6063
-38.6097 145.5354
-38.5354 145.3973
-38.4773 145.4242
-38.4163 145.4628
